brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Mazda,CX-5 Grand Touring,2021,"62,377 mi.",Gasoline,Jet Black Mica,Black,26288
Toyota,4Runner 4WD,1999,"267,000 mi.",Gasoline,Silver,Beige,8000
Chevrolet,Bolt EUV Premier,2022,"7,624 mi.",,Mosaic Black Metallic,Jet Black,31985
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,"58,800 mi.",Gasoline,Silver,Black,9000
Bentley,Continental GT Base,2009,"43,000 mi.",Gasoline,Black,Black,48500
Ford,F-250 XLT,2019,"92,671 mi.",Diesel,Black,Black,50000
BMW,M5 Base,2018,"41,000 mi.",Gasoline,White,White,60200
Ford,F-250 Lariat,2015,"94,634 mi.",E85 Flex Fuel,White,Black,32500
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,"49,208 mi.",Gasoline,Black,Black,62425
Audi,Q5 2.0T Premium Plus,2018,"50,400 mi.",Gasoline,White,Beige,28500
BMW,330 i xDrive,2017,"63,150 mi.",Gasoline,White,Beige,21500
Chevrolet,Silverado 1500 LT Trail Boss,2021,"48,641 mi.",Gasoline,Silver Ice Metallic,Jet Black,43666
BMW,X7 ALPINA XB7,2022,"4,514 mi.",Gasoline,Gray,Black,132998
Chevrolet,Suburban 2500 LS,2006,"60,000 mi.",Gasoline,Brown,Brown,24950
Mercedes-Benz,GL-Class GL 450,2011,"138,050 mi.",Gasoline,White,Beige,16500
Dodge,Grand Caravan R/T,2013,"43,000 mi.",E85 Flex Fuel,Red,Black,35000
Porsche,Panamera Turbo,2018,"29,850 mi.",Gasoline,Silver,Red,89750
INFINITI,FX50 Base,2009,"190,120 mi.",Gasoline,Gray,Black,12500
Honda,Civic LX,2016,"111,000 mi.",Gasoline,Blue,Black,13000
Jeep,Wrangler Rubicon,2014,"99,450 mi.",Gasoline,Gray,Black,21000
Jeep,Compass Latitude,2020,"17,500 mi.",Gasoline,Silver,Black,25695
Mercedes-Benz,CLA-Class CLA 250,2015,"76,753 mi.",Gasoline,Red,Black,15999
Nissan,Altima 2.5 SL,2014,"153,350 mi.",Gasoline,Black,Black,9000
Kia,Optima EX,2015,"109,580 mi.",Gasoline,Red,Black,11900
Mercedes-Benz,S-Class S 550 4MATIC,2016,"67,280 mi.",Gasoline,White,Black,41999
Chevrolet,Suburban Z71,2022,"36,555 mi.",Gasoline,Summit White,Jet Black,64288
GMC,Terrain Denali,2016,"144,000 mi.",Gasoline,White,Black,18400
BMW,X5 M Base,2017,"61,773 mi.",Gasoline,Gray,Black,46000
Toyota,Tacoma Base,2009,"48,750 mi.",Gasoline,Brown,Silver,17900
Chevrolet,Tahoe LT,2018,"75,000 mi.",Gasoline,Silver,Black,36000
Bentley,Continental GT V8,2022,"1,795 mi.",Gasoline,Onyx Black,Beluga,269991
Audi,A3 2.0T,2010,"83,500 mi.",Gasoline,Silver,Black,6500
Honda,Pilot EX-L,2020,"44,000 mi.",Gasoline,White,Black,34999
Acura,NSX Base,1993,"75,980 mi.",–,Silver,Black,90200
Maserati,Ghibli S Q4,2017,"53,500 mi.",Gasoline,Gray,Black,28700
Kia,Seltos S,2021,"16,100 mi.",Gasoline,Blue,Black,25500
Audi,Q3 S line Premium Plus,2022,"17,377 mi.",Gasoline,Glacier White,Pearl Beige,39998
Ford,Mustang GT,2014,"38,560 mi.",Gasoline,Black,Black,28500
Hyundai,Accent SEL,2022,"5,100 mi.",Gasoline,Blue,Black,19500
BMW,335 i xDrive,2009,"69,764 mi.",Gasoline,Black,Black,19500
Jaguar,XF Premium,2011,"106,000 mi.",Gasoline,Brown,Beige,9400
Tesla,Model X Long Range,2022,"11,860 mi.",,White,White,92500
Porsche,Taycan Turbo,2020,"18,000 mi.",,Silver,Black,105000
Ford,Expedition Limited,2021,"45,000 mi.",Gasoline,Gray,Black,52000
Mazda,CX-30 Preferred,2020,"9,927 mi.",Gasoline,Snowflake White Pearl,Black,27518
Lincoln,MKZ Base,2011,"83,765 mi.",Gasoline,Black,Black,8995
Toyota,Tundra SR5,2015,"108,044 mi.",Gasoline,Black,–,31380
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,"41,500 mi.",Gasoline,White,Brown,39848
Maserati,GranTurismo Base,2015,"28,000 mi.",Gasoline,White,Red,44999
Ferrari,812 Superfast Base,2020,"1,575 mi.",Gasoline,Red,Black,469900
Mercedes-Benz,G-Class G 550 4MATIC,2020,"45,000 mi.",Gasoline,Black,Black,133000
GMC,Acadia SLE-2,2016,"100,795 mi.",Gasoline,White Frost Tri-Coat,Ebony,12995
Ford,F-150 FX4,2014,"85,500 mi.",Gasoline,Black,Black,26900
BMW,M4 Base,2023,"15,000 mi.",Gasoline,BLUE,ORANGE,81000
Chevrolet,Silverado 2500 H/D,2001,"167,000 mi.",Gasoline,White,Gray,6500
INFINITI,QX56 Base,2011,"103,010 mi.",Gasoline,Black,Beige,13500
Audi,Q5 2.0T Premium,2012,"119,000 mi.",Gasoline,Gray,–,12000
RAM,2500 Tradesman,2018,"52,000 mi.",Diesel,Gray,Black,50000
BMW,X1 sDrive28i,2014,"50,100 mi.",Gasoline,Brown,Beige,10795
Subaru,Impreza WRX Sti,2005,"94,000 mi.",Gasoline,Black,Blue,19500
Porsche,911 Carrera 4S,2002,"119,500 mi.",Gasoline,Black,Black,36995
BMW,X3 xDrive30i,2019,"92,040 mi.",Gasoline,Alpine White,Black,24999
Porsche,Macan S,2019,"36,700 mi.",Gasoline,Blue,Blue,48990
Audi,R8 5.2 V10,2021,"6,397 mi.",Gasoline,Kemora Gray Metallic,Black / Express Red,172900
Kia,Sportage X-Pro,2023,459 mi.,Gasoline,Jungle Green,Black,36998
Cadillac,XTS Luxury,2017,"69,289 mi.",Gasoline,Gray,Black,20997
Mercedes-Benz,GLS 450 Base 4MATIC,2019,"19,800 mi.",Gasoline,Silver,Black,53800
Audi,S4 3.0T Premium Plus,2013,"91,877 mi.",Gasoline,Black,Red,24000
Dodge,Grand Caravan SE,2018,"64,000 mi.",E85 Flex Fuel,White,Gray,35000
Polestar,2 Launch Edition,2021,"12,172 mi.",,Thunder Gray,Charcoal,35999
BMW,M240 i,2019,"19,300 mi.",Gasoline,White,Red,36000
Chevrolet,Suburban RST,2021,"52,000 mi.",Gasoline,Blue,Black,61000
Chevrolet,Camaro 2LT,2010,"86,170 mi.",Gasoline,Black,Black,17000
Ford,F-150 XLT,2020,"92,000 mi.",Gasoline,Gray,Black,29999
Ford,Mustang GT Premium,2016,"25,717 mi.",Gasoline,Black,Black,33900
Nissan,370Z NISMO Tech,2016,"42,600 mi.",Gasoline,Red,Black,31950
Ford,Escape PHEV SE,2022,"1,889 mi.",Plug-In Hybrid,White,Gray,32850
Porsche,Cayenne Turbo,2004,"92,500 mi.",Gasoline,Silver,Black,12000
Tesla,Model 3 Long Range,2018,"61,700 mi.",,White,Black,25900
BMW,M4 Base,2016,"62,500 mi.",Gasoline,Black,Orange,40500
Dodge,Challenger SXT,2022,"29,500 mi.",Gasoline,Gray,Black,31000
Jeep,Wrangler Unlimited Rubicon 392,2021,"38,000 mi.",Gasoline,Gray,Black,72980
Jaguar,XKR Base,2007,"50,000 mi.",Gasoline,Black,Beige,21900
Cadillac,Escalade ESV Platinum,2017,"93,971 mi.",Gasoline,White,Beige,47000
Hyundai,Tucson SEL,2022,"13,666 mi.",Gasoline,Portofino Gray,Black,27999
Subaru,Impreza Premium,2022,"10,419 mi.",Gasoline,Crystal White Pearl,Black,24998
Volkswagen,Arteon 2.0T SEL Premium R-Line,2020,"26,870 mi.",Gasoline,Deep Black Pearl Effect,Mistral Gray / Raven,34645
Chevrolet,Tahoe LS,2005,"170,000 mi.",Gasoline,Silver,Gray,9000
Chevrolet,Camaro 2SS,2022,"7,458 mi.",Gasoline,Red,Black,47500
Ford,Fusion Hybrid Base,2012,"158,366 mi.",Hybrid,Gray,Black,8250
Chevrolet,Corvette Stingray w/2LT,2021,"24,670 mi.",Gasoline,White,Brown,72500
Dodge,Challenger R/T,2010,"100,100 mi.",–,Purple,Black,17000
Chevrolet,Cruze LT,2012,"194,000 mi.",Gasoline,Gray,White,4900
Mercedes-Benz,C-Class C 300 4MATIC,2021,"19,000 mi.",Gasoline,Blue,Beige,37999
Chevrolet,Monte Carlo Supercharged SS,2004,"148,800 mi.",Gasoline,Red,Black,6500
Porsche,911 GT3,2023,265 mi.,Gasoline,Black,Gray,279950
Honda,S2000 Base,2001,"119,900 mi.",Gasoline,Black,Red,18000
Jeep,Grand Wagoneer Base,2023,"3,752 mi.",Gasoline,Ember Pearlcoat,Global Black,84620
Cadillac,Escalade Premium,2015,"71,000 mi.",Gasoline,Black,Brown,35999
Ford,E250 Cargo,2013,"87,501 mi.",E85 Flex Fuel,White,Gray,17777
Audi,Q7 3.0T Premium,2017,"108,000 mi.",Gasoline,Gray,Brown,25999
Chevrolet,Suburban LTZ,2016,"135,484 mi.",Gasoline,Tungsten Metallic,Cocoa / Dune,29748
BMW,328 i xDrive,2011,"110,000 mi.",Gasoline,Black,Beige,6000
Honda,CR-V LX,2004,"176,261 mi.",Gasoline,Gray,Gray,3750
Volkswagen,Beetle 1.8T,2016,"30,000 mi.",Gasoline,Blue,Beige,19000
Ford,Focus SE,2009,"107,500 mi.",Gasoline,White,Black,9500
Lincoln,Navigator Premiere,2018,"23,500 mi.",Gasoline,Black,Black,50000
Ford,Excursion XLS,2004,"163,000 mi.",Diesel,Silver,Gray,18000
Lincoln,Navigator L Reserve,2019,"64,855 mi.",Gasoline,Silver,Beige,46995
Buick,Enclave 1XL,2011,"170,000 mi.",Gasoline,Gold,Beige,4000
Dodge,Magnum R/T,2005,"96,000 mi.",Gasoline,Gray,Gold,12000
Volkswagen,Touareg VR6 Lux,2012,"123,200 mi.",Gasoline,Gray,Beige,12449
Jeep,Grand Cherokee Limited,2018,"49,924 mi.",Gasoline,White,Black,26500
Jeep,Gladiator Overland,2020,"43,000 mi.",Gasoline,White,Beige,46500
Jeep,Wrangler Unlimited Sahara,2020,"68,816 mi.",Gasoline,Black Clearcoat,Black,35297
Ford,F-150 XLT,2021,"25,352 mi.",Gasoline,Gray,Black,48459
Porsche,911 Carrera S,2017,"20,561 mi.",Gasoline,Red,Black,105000
Cadillac,Escalade Luxury,2018,"53,450 mi.",Gasoline,White,Beige,49999
Land,Rover Defender,2022,"12,209 mi.",Gasoline,Black,Black,104900
INFINITI,QX80 Base,2018,"100,564 mi.",Gasoline,Black,Graphite,23105
Saturn,Sky Red Line,2009,"134,000 mi.",Gasoline,Blue,Black,9500
BMW,X5 PHEV xDrive45e,2023,"15,736 mi.",Plug-In Hybrid,Blue,Brown,67900
Maserati,GranTurismo Base,2008,"70,000 mi.",Gasoline,Blue,Brown,13000
BMW,X6 xDrive50i,2019,"45,000 mi.",Gasoline,Silver,Black,46999
Toyota,Venza XLE,2013,"103,466 mi.",Gasoline,White,Gray,14200
Chevrolet,Silverado 1500 ZR2,2022,"11,597 mi.",Gasoline,Silver Ice Metallic,Jet Black,68590
Chevrolet,Silverado 1500 LT Trail Boss,2020,"49,000 mi.",Gasoline,White,Black,44900
MINI,Hardtop Cooper S,2016,"41,680 mi.",Gasoline,Silver,Black,17495
Chevrolet,Equinox Premier w/2LZ,2020,"51,133 mi.",Gasoline,Iridescent Pearl Tricoat,Jet Black,25800
Ford,F-150 Platinum,2018,"37,100 mi.",E85 Flex Fuel,Black,Black,46000
Ford,Explorer Sport Trac XLT,2007,"228,000 mi.",Gasoline,Red,Beige,3850
Porsche,911 Carrera,2023,"1,500 mi.",Gasoline,Silver,Black,149000
Subaru,Ascent Touring 7-Passenger,2020,"40,971 mi.",Gasoline,Blue,Brown,32500
Lexus,RX 350 Base,2013,"164,500 mi.",Gasoline,White,Black,16500
BMW,M3 Base,2001,"60,000 mi.",Gasoline,Black,Gray,25000
Audi,TT 1.8L,2005,"124,747 mi.",Gasoline,Silver,Black,6900
GMC,Sierra 1500 SLT,2021,"11,250 mi.",Gasoline,White,Black,70250
Dodge,Charger Scat Pack,2020,"40,208 mi.",Gasoline,Red,Black,38000
Acura,ZDX Base,2012,"106,335 mi.",Gasoline,White,Gray,19000
Toyota,Highlander Limited,2022,"24,001 mi.",Gasoline,Wind Chill Pearl,Graphite,47498
Mercedes-Benz,AMG C AMG C 63,2016,"62,000 mi.",Gasoline,Black,Black,40000
Mercedes-Benz,S-Class S 63 AMG,2011,"60,000 mi.",Gasoline,White,Black,37000
Mercedes-Benz,Metris Base,2021,"2,284 mi.",Gasoline,Black,Tan,157500
Cadillac,Escalade Sport Platinum,2021,"38,500 mi.",Gasoline,White,Black,94995
Hummer,H2 Base,2004,"130,000 mi.",Gasoline,Black,Black,16500
Ford,Mustang GT Premium,2019,"10,400 mi.",Gasoline,Red,Gray,40000
Audi,RS 7 4.0T,2021,"14,724 mi.",Hybrid,Glacier White,Black/Red,101998
Subaru,BRZ Limited,2013,"46,452 mi.",Gasoline,Gray,Black,22888
Audi,A7 3.0T Premium Plus,2017,"39,000 mi.",Gasoline,Black,Black,35000
MINI,Cooper Base,2010,"74,000 mi.",Gasoline,Yellow,Black,9650
GMC,Sierra 2500 Base,2019,"58,000 mi.",E85 Flex Fuel,Silver,Beige,36500
Lexus,LC 500 Base,2018,"29,800 mi.",Gasoline,Black,Black,68495
RAM,1500 Laramie,2022,"16,184 mi.",Gasoline,Granite Crystal Clearcoat Metallic,Black,46999
Lexus,RX 450h Base,2022,"15,833 mi.",Hybrid,White,Beige,52000
BMW,435 i,2014,"80,211 mi.",Gasoline,Gray,Red,17995
Ford,Fusion Hybrid SE Hybrid,2013,"126,225 mi.",Hybrid,Silver,Black,11500
BMW,440 i xDrive,2018,"73,500 mi.",Gasoline,Black,Blue,32000
INFINITI,QX80 SENSORY,2023,"8,600 mi.",Gasoline,Black,Brown,78990
Audi,R8 5.2 V10 performance,2020,"12,245 mi.",Gasoline,Daytona Gray Pearl Effect w/ Black Roof,Black / Express Red,187900
Jeep,Wrangler Unlimited Rubicon,2020,"49,990 mi.",Gasoline,Black,Black,53000
Porsche,Boxster GTS,2016,"40,350 mi.",Gasoline,Gray,Black,67995
Saturn,Vue Hybrid Base,2009,"115,000 mi.",Hybrid,Blue,Beige,4400
Ford,Bronco Sport Outer Banks,2021,"31,654 mi.",Gasoline,Rapid Red Metallic Tinted Clearcoat,Navy Pier,33410
Chevrolet,Silverado 1500 Limited High Country,2022,"2,550 mi.",Gasoline,Red,Black,60000
Jaguar,F-TYPE R,2018,"16,002 mi.",Gasoline,Black,Red,74900
Porsche,Taycan Turbo,2020,"2,076 mi.",,Gray,Red,115998
Jeep,Wrangler Unlimited,2005,"146,000 mi.",Gasoline,Red,Black,15900
BMW,340 i,2018,"44,261 mi.",Gasoline,Gray,Black,33598
Rivian,R1S Adventure Package,2023,250 mi.,,Green,Black,97500
Chevrolet,Corvette Stingray w/3LT,2023,"1,100 mi.",Gasoline,Gray,Beige,92000
Lamborghini,Urus Base,2021,"13,692 mi.",Gasoline,Black,Red,257000
Jeep,Wrangler SE,2003,"92,000 mi.",Gasoline,Gold,Black,12500
Acura,TLX PMC Edition,2020,"6,900 mi.",Gasoline,Red,Black,43500
RAM,1500 Laramie,2022,"15,741 mi.",Gasoline,Flame Red Clearcoat,Black,45999
BMW,330 i xDrive,2018,"117,000 mi.",Gasoline,Black,Beige,17000
BMW,M4 Base,2018,"19,600 mi.",Gasoline,Black,Black,62000
Alfa,Romeo Giulia Ti,2020,"23,339 mi.",Gasoline,Rosso,Black,34645
Mercedes-Benz,C-Class 4MATIC Sedan,2022,"9,612 mi.",Gasoline,–,–,43900
BMW,M6 Base,2016,"25,500 mi.",Gasoline,White,Black,55000
BMW,228 Gran Coupe i xDrive,2020,"31,100 mi.",Gasoline,Blue,White,26999
Porsche,Cayman GT4,2016,"15,168 mi.",Gasoline,White,Black,115000
Lexus,GX 470 Base,2004,"154,000 mi.",Gasoline,White,Beige,10000
Mercedes-Benz,C-Class C 63 AMG,2014,"84,500 mi.",Gasoline,White,Black,41500
Rivian,R1S Adventure Package,2023,211 mi.,,Blue,Black,99000
BMW,135 i,2011,"132,000 mi.",Gasoline,Black,Beige,11000
RAM,1500 SLT,2017,"45,000 mi.",Gasoline,Black,Gray,29999
INFINITI,QX60 Base,2018,"48,000 mi.",Gasoline,Black,Black,27000
BMW,M3 Competition,2022,"14,269 mi.",Gasoline,Gray,Orange,80000
BMW,340 i,2016,"117,660 mi.",Gasoline,White,Black,19500
Hyundai,Sonata SE,2013,"43,903 mi.",Gasoline,Red,Black,12500
BMW,M5 Base,2023,816 mi.,Gasoline,Alpine White,Black,109900
Ford,F-250 Platinum,2017,"22,000 mi.",E85 Flex Fuel,Beige,Black,53000
BMW,X1 xDrive 28i,2015,"85,766 mi.",Gasoline,Gray,Black,13000
RAM,1500 Sport,2017,"41,789 mi.",Gasoline,Green,Black,42500
Nissan,Frontier SL,2011,"103,400 mi.",Gasoline,Gray,Gray,17000
Cadillac,Escalade Sport Platinum,2021,"28,121 mi.",Gasoline,Black Raven,Jet Black,89000
Nissan,GT-R Premium,2021,"22,185 mi.",Gasoline,Bayside Blue,Gray,131999
Ford,Focus SE,2012,"108,045 mi.",Gasoline,Blue,Gray,6500
Mercedes-Benz,E-Class E 550,2014,"43,690 mi.",Gasoline,Black,Black,23500
Chevrolet,Colorado LT,2019,"139,116 mi.",Gasoline,Red,Jet Black,24899
Aston,Martin DB7 Vantage Volante,2003,"14,900 mi.",Gasoline,White,Beige,32850
Mazda,MX-5 Miata Base,1992,"125,800 mi.",–,Red,Black,11500
Kia,Niro EV EX,2022,"20,000 mi.",,Silver,Black,29998
Ford,Excursion Limited,2003,"67,550 mi.",Diesel,Gold,Beige,30000
Dodge,Ram 1500 ST,2011,"134,000 mi.",Gasoline,Black,Gray,10500
Chevrolet,Suburban 1500 LTZ,2015,"217,500 mi.",Gasoline,Black,Black,20000
Tesla,Model Y Long Range,2022,500 mi.,,White,Black,45900
BMW,ALPINA B7 ALPINA B7 xDrive,2020,"15,097 mi.",Gasoline,Frozen Dark Silver Metallic,Black,99998
Chevrolet,Cruze LTZ,2013,"87,000 mi.",Gasoline,Blue,Black,10000
Lamborghini,Huracan EVO Coupe,2021,"5,718 mi.",Gasoline,Arancio Borealis,Nero Ade,279991
Lexus,LS 460 L,2008,"100,000 mi.",Gasoline,Black,Black,11500
Porsche,Cayenne S,2014,"36,000 mi.",Gasoline,Black,Beige,37000
Audi,S5 3.0T Premium Plus,2014,"67,900 mi.",Gasoline,Silver,Black,25990
Toyota,Tacoma SR,2020,"27,363 mi.",Gasoline,Gray,Gray,35000
Dodge,Challenger R/T Scat Pack,2022,"1,240 mi.",Gasoline,Go Mango!,Black,53900
Subaru,WRX Limited,2015,"91,000 mi.",Gasoline,Red,Black,19000
Scion,tC Base,2013,"177,600 mi.",Gasoline,Silver,Black,7100
Audi,S5 4.2 Premium Plus,2011,"156,875 mi.",Gasoline,Black,Red,9900
Toyota,RAV4 Base,2010,"123,620 mi.",Gasoline,Black,Black,9900
Toyota,4Runner TRD Pro,2021,"35,048 mi.",Gasoline,Lunar Rock,Black / Graphite,52590
Chevrolet,Camaro LT1,2022,"7,652 mi.",Gasoline,Blue,Jet Black,39998
Ford,Escape Limited,2012,"129,000 mi.",Gasoline,White,Gray,7000
Porsche,Panamera Platinum Edition,2022,"13,500 mi.",Gasoline,Green,Black,86999
INFINITI,Q50 3.0T Premium,2016,"49,872 mi.",Gasoline,Gray,Black,21500
Chevrolet,Traverse LS,2022,"32,117 mi.",Gasoline,Northsky Blue Metallic,Jet Black,33299
Ford,Mustang Mach-E Select,2023,923 mi.,,Rapid Red Metallic Tinted Clearcoat,Black Onyx,46998
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,"87,892 mi.",Gasoline,Gray,Black,16000
Porsche,Macan,2021,"16,554 mi.",Gasoline,White,Beige,51698
Dodge,Challenger SXT,2013,"61,074 mi.",Gasoline,Black,Gray,16800
Ferrari,Roma Base,2022,"2,250 mi.",Gasoline,Gray,Blue,259500
Mercedes-Benz,GLC 300 GLC 300,2022,"11,875 mi.",Gasoline,Black,Black,41598
Porsche,911 Turbo,2022,"13,800 mi.",Gasoline,Gray,Red,234000
Lexus,NX 200t Base,2015,"124,250 mi.",Gasoline,Gray,Orange,17900
MINI,Countryman Cooper S ALL4,2014,"70,700 mi.",Gasoline,White,Black,15750
BMW,340 i,2017,"98,600 mi.",Gasoline,Silver,Black,26500
Lexus,RX 450h F Sport Handling,2022,"1,600 mi.",Hybrid,White,Black,59000
Alfa,Romeo Stelvio Ti Sport,2018,"37,045 mi.",Gasoline,White,Red,26600
Chevrolet,Avalanche 1500 LS,2005,"97,146 mi.",E85 Flex Fuel,Black,Gray,7999
Chevrolet,Camaro 2SS,2018,"75,151 mi.",Gasoline,Gray,Black,45000
Chevrolet,Camaro 2LT,2017,"24,000 mi.",Gasoline,Yellow,Black,32000
Volkswagen,CC 2.0T Sport,2016,"76,495 mi.",Gasoline,White,Black,13000
Dodge,Ram 1500 ST,2010,"131,100 mi.",E85 Flex Fuel,White,Gray,12995
Honda,Passport TrailSport,2023,"11,649 mi.",Gasoline,Black,Black,39999
Porsche,911 Carrera,2021,"7,400 mi.",Gasoline,Red,Black,116999
Cadillac,Escalade ESV Platinum,2017,"134,000 mi.",Gasoline,Gold,Brown,32999
Chevrolet,Tahoe LTZ,2015,"123,500 mi.",Gasoline,White,Brown,25650
Ford,Mustang GT Premium,2016,"40,570 mi.",Gasoline,Gray,Black,30490
Honda,Pilot EX-L,2011,"175,000 mi.",Gasoline,Black,Gray,9000
Jeep,Grand Cherokee L Laredo,2021,"23,588 mi.",Gasoline,Metallic,Global Black,38633
Volvo,XC70 3.2,2008,"170,000 mi.",Gasoline,White,Beige,7000
BMW,540 i xDrive,2020,"27,158 mi.",Gasoline,Imperial Blue Metallic,Canberra Beige/Black,39998
Toyota,Land Cruiser Base,1997,"213,000 mi.",Gasoline,White,Beige,26500
Audi,TT 3.2 Cabriolet quattro,2008,"207,000 mi.",Gasoline,Black,Black,10500
Honda,Accord EX-L,2009,"167,300 mi.",Gasoline,Silver,Black,6250
Jeep,Compass High Altitude,2017,"45,000 mi.",Gasoline,White,Beige,16500
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,"185,000 mi.",Gasoline,Red,Gray,10500
Ford,Transit-350 Base,2018,"235,000 mi.",Gasoline,White,Gray,18000
Mercedes-Benz,S-Class S 63 AMG,2015,"20,394 mi.",Gasoline,Black,Black,59598
Chevrolet,Camaro 2SS,2022,"1,400 mi.",Gasoline,Black,Black,54900
Audi,A7 3.0T Premium Plus,2018,"45,843 mi.",Gasoline,Silver,Black,37000
Honda,Pilot Black Edition,2022,"22,564 mi.",Gasoline,Platinum White Pearl,Black,44998
FIAT,500 Sport,2015,"47,800 mi.",Gasoline,Black,Black,11500
Audi,S8 4.0T Plus,2017,"54,300 mi.",Gasoline,Black,Black,53500
Mercedes-Benz,GLE 350 Base 4MATIC,2021,"15,042 mi.",Gasoline,Selenite Gray Metallic,Macchiato,54599
BMW,528 i xDrive,2016,"120,000 mi.",Gasoline,White,White,16000
INFINITI,QX80 Luxe,2020,"69,000 mi.",Gasoline,Gray,Black,31450
RAM,1500 Big Horn,2021,"24,000 mi.",Hybrid,Silver,Black,42000
BMW,M6 Base,2014,"65,550 mi.",Gasoline,Black,Black,39985
RAM,2500 Big Horn,2016,"95,115 mi.",Diesel,Bright White Clearcoat,Diesel Gray / Black,43640
Audi,RS 3 2.5T,2023,"1,900 mi.",Gasoline,Gray,Black,78900
Audi,TT 2.0T,2015,"126,760 mi.",Gasoline,Black,Black,14000
Toyota,Camry Solara SLE,2007,"138,000 mi.",Gasoline,White,Beige,6800
Chrysler,300C Base,2007,"86,000 mi.",Gasoline,Gray,Black,15000
Lincoln,Navigator Reserve,2018,"54,000 mi.",Gasoline,Brown,Orange,46500
Mazda,Mazda6 Carbon Edition,2021,"21,444 mi.",Gasoline,Polymetal Gray Metallic,Red,29995
Lexus,CT 200h Premium,2014,"125,519 mi.",Hybrid,Black,Black,16000
Lexus,LS 460 Crafted Line,2015,"74,500 mi.",Gasoline,White,Red,33900
BMW,X6 xDrive40i,2020,"34,000 mi.",Gasoline,White,Brown,59335
Kia,Telluride LX,2023,"5,500 mi.",Gasoline,Silver,Black,40000
Jaguar,XK8 Base,2001,"150,000 mi.",Gasoline,Green,White,9875
BMW,X5 xDrive35i,2013,"76,309 mi.",Gasoline,Silver,Black,12000
Audi,Q7 3.0T Premium Plus,2015,"98,527 mi.",Gasoline,Black,Black,9995
Honda,Odyssey LX,2011,"185,000 mi.",Gasoline,Purple,–,8900
BMW,M3 Base,2017,"44,000 mi.",Gasoline,Blue,Black,55000
Mazda,Mazda3 s Sport,2008,"77,700 mi.",Gasoline,Red,Black,6300
Lexus,ES 350 Base,2019,"39,000 mi.",Gasoline,Black,Red,34000
Porsche,718 Cayman GT4,2021,"2,100 mi.",Gasoline,Yellow,Black,136900
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,"59,271 mi.",Gasoline,Black,Black,54995
Jeep,Gladiator Sport S,2022,"23,000 mi.",Gasoline,Green,Black,43000
BMW,M5 Base,2018,"47,700 mi.",Gasoline,Red,White,54999
Mercedes-Benz,C-Class C280 4MATIC,2007,"49,626 mi.",Gasoline,White,–,12000
Lexus,CT 200h Base,2016,"39,750 mi.",Hybrid,Black,Black,21995
Chevrolet,Tahoe LTZ,2015,"102,200 mi.",Gasoline,Silver,Black,25000
RAM,1500 Laramie,2022,"14,636 mi.",Gasoline,Diamond Black,Black,46599
BMW,X6 xDrive40i,2021,"27,654 mi.",Hybrid,Mineral White,Black,61998
Ford,Focus SE,2014,"60,109 mi.",E85 Flex Fuel,Gray,Black,9499
INFINITI,M37 x,2012,"49,000 mi.",Gasoline,Gray,Black,19900
Ford,Fusion SE,2016,"110,450 mi.",Gasoline,Silver,Brown,11000
BMW,M2 Competition,2020,500 mi.,Gasoline,Black,Black,70000
Jaguar,F-PACE 30t R-Sport,2019,"34,365 mi.",Gasoline,Yulong,Ebony,59598
Chrysler,Crossfire Limited,2005,"24,847 mi.",Gasoline,White,Dark Gray,13046
BMW,X5 M Base,2022,"8,307 mi.",Gasoline,Blue Metallic,Sakhir Orange,98900
Porsche,Macan Turbo,2021,"14,526 mi.",Gasoline,Black,–,79998
Chevrolet,Express 1500 Base,2010,"204,000 mi.",E85 Flex Fuel,White,Gray,4900
GMC,Terrain SLT,2010,"32,652 mi.",Gasoline,Red,Brown,6500
Honda,Civic Sport,2020,"121,212 mi.",Gasoline,White,Sport,18387
Mitsubishi,Eclipse Spyder GT,2008,"62,930 mi.",Gasoline,Gray,Black,10000
Chevrolet,Avalanche 1500 LTZ,2007,"129,000 mi.",Gasoline,White,Beige,17950
Cadillac,CTS-V Base,2017,"48,600 mi.",Gasoline,Black,Black,60999
Lincoln,Town Car Signature,2002,"118,600 mi.",Gasoline,Black,Gray,5230
GMC,Suburban 2500,1996,"95,000 mi.",Gasoline,White,Gray,25000
Tesla,Model X Base,2023,197 mi.,,Blue,Black,85000
BMW,X5 eDrive xDrive40e,2018,"45,090 mi.",Plug-In Hybrid,Gray,Black,30750
Toyota,4Runner Limited,2014,"146,700 mi.",Gasoline,Blue,Black,24999
Jaguar,F-TYPE S,2015,"25,786 mi.",Gasoline,Blue,Gray,38500
Lexus,IS-F Base,2010,"41,500 mi.",Gasoline,Blue,Black,44800
Jeep,Wrangler Unlimited Sport,2014,"132,600 mi.",Gasoline,White,–,17000
Honda,CR-V EX,2003,"224,000 mi.",Gasoline,Black,Gray,3900
INFINITI,QX56 Base,2012,"110,000 mi.",Gasoline,White,Beige,15600
Tesla,Model Y Performance,2021,"11,200 mi.",,White,Black,47500
