brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Audi,R8 5.2 V10,2021,6397,Gasoline,Kemora Gray Metallic,Black / Express Red,172900
Kia,Sportage X-Pro,2023,459,Gasoline,Jungle Green,Black,36998
Cadillac,XTS Luxury,2017,69289,Gasoline,Gray,Black,20997
Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800,Gasoline,Silver,Black,53800
Audi,S4 3.0T Premium Plus,2013,91877,Gasoline,Black,Red,24000
Dodge,Grand Caravan SE,2018,64000,E85 Flex Fuel,White,Gray,35000
Polestar,2 Launch Edition,2021,12172,,Thunder Gray,Charcoal,35999
BMW,M240 i,2019,19300,Gasoline,White,Red,36000
Chevrolet,Suburban RST,2021,52000,Gasoline,Blue,Black,61000
Chevrolet,Camaro 2LT,2010,86170,Gasoline,Black,Black,17000
Ford,F-150 XLT,2020,92000,Gasoline,Gray,Black,29999
Ford,Mustang GT Premium,2016,25717,Gasoline,Black,Black,33900
Nissan,370Z NISMO Tech,2016,42600,Gasoline,Red,Black,31950
Ford,Escape PHEV SE,2022,1889,Plug-In Hybrid,White,Gray,32850
Porsche,Cayenne Turbo,2004,92500,Gasoline,Silver,Black,12000
Tesla,Model 3 Long Range,2018,61700,,White,Black,25900
BMW,M4 Base,2016,62500,Gasoline,Black,Orange,40500
Dodge,Challenger SXT,2022,29500,Gasoline,Gray,Black,31000
Jeep,Wrangler Unlimited Rubicon 392,2021,38000,Gasoline,Gray,Black,72980
Jaguar,XKR Base,2007,50000,Gasoline,Black,Beige,21900
Cadillac,Escalade ESV Platinum,2017,93971,Gasoline,White,Beige,47000
Hyundai,Tucson SEL,2022,13666,Gasoline,Portofino Gray,Black,27999
Subaru,Impreza Premium,2022,10419,Gasoline,Crystal White Pearl,Black,24998
Volkswagen,Arteon 2.0T SEL Premium R-Line,2020,26870,Gasoline,Deep Black Pearl Effect,Mistral Gray / Raven,34645
Chevrolet,Tahoe LS,2005,170000,Gasoline,Silver,Gray,9000
Chevrolet,Camaro 2SS,2022,7458,Gasoline,Red,Black,47500
Ford,Fusion Hybrid Base,2012,158366,Hybrid,Gray,Black,8250
Chevrolet,Corvette Stingray w/2LT,2021,24670,Gasoline,White,Brown,72500
Dodge,Challenger R/T,2010,100100,–,Purple,Black,17000
Chevrolet,Cruze LT,2012,194000,Gasoline,Gray,White,4900
Mercedes-Benz,C-Class C 300 4MATIC,2021,19000,Gasoline,Blue,Beige,37999
Chevrolet,Monte Carlo Supercharged SS,2004,148800,Gasoline,Red,Black,6500
Porsche,911 GT3,2023,265,Gasoline,Black,Gray,279950
Honda,S2000 Base,2001,119900,Gasoline,Black,Red,18000
Jeep,Grand Wagoneer Base,2023,3752,Gasoline,Ember Pearlcoat,Global Black,84620
Cadillac,Escalade Premium,2015,71000,Gasoline,Black,Brown,35999
Ford,E250 Cargo,2013,87501,E85 Flex Fuel,White,Gray,17777
Audi,Q7 3.0T Premium,2017,108000,Gasoline,Gray,Brown,25999
Chevrolet,Suburban LTZ,2016,135484,Gasoline,Tungsten Metallic,Cocoa / Dune,29748
BMW,328 i xDrive,2011,110000,Gasoline,Black,Beige,6000
Honda,CR-V LX,2004,176261,Gasoline,Gray,Gray,3750
Volkswagen,Beetle 1.8T,2016,30000,Gasoline,Blue,Beige,19000
Ford,Focus SE,2009,107500,Gasoline,White,Black,9500
Lincoln,Navigator Premiere,2018,23500,Gasoline,Black,Black,50000
Ford,Excursion XLS,2004,163000,Diesel,Silver,Gray,18000
Lincoln,Navigator L Reserve,2019,64855,Gasoline,Silver,Beige,46995
Buick,Enclave 1XL,2011,170000,Gasoline,Gold,Beige,4000
Dodge,Magnum R/T,2005,96000,Gasoline,Gray,Gold,12000
Volkswagen,Touareg VR6 Lux,2012,123200,Gasoline,Gray,Beige,12449
Jeep,Grand Cherokee Limited,2018,49924,Gasoline,White,Black,26500
Jeep,Gladiator Overland,2020,43000,Gasoline,White,Beige,46500
Jeep,Wrangler Unlimited Sahara,2020,68816,Gasoline,Black Clearcoat,Black,35297
Ford,F-150 XLT,2021,25352,Gasoline,Gray,Black,48459
Porsche,911 Carrera S,2017,20561,Gasoline,Red,Black,105000
Cadillac,Escalade Luxury,2018,53450,Gasoline,White,Beige,49999
Land,Rover Defender,2022,12209,Gasoline,Black,Black,104900
INFINITI,QX80 Base,2018,100564,Gasoline,Black,Graphite,23105
Saturn,Sky Red Line,2009,134000,Gasoline,Blue,Black,9500
BMW,X5 PHEV xDrive45e,2023,15736,Plug-In Hybrid,Blue,Brown,67900
Maserati,GranTurismo Base,2008,70000,Gasoline,Blue,Brown,13000
BMW,X6 xDrive50i,2019,45000,Gasoline,Silver,Black,46999
Toyota,Venza XLE,2013,103466,Gasoline,White,Gray,14200
Chevrolet,Silverado 1500 ZR2,2022,11597,Gasoline,Silver Ice Metallic,Jet Black,68590
Chevrolet,Silverado 1500 LT Trail Boss,2020,49000,Gasoline,White,Black,44900
MINI,Hardtop Cooper S,2016,41680,Gasoline,Silver,Black,17495
Chevrolet,Equinox Premier w/2LZ,2020,51133,Gasoline,Iridescent Pearl Tricoat,Jet Black,25800
Ford,F-150 Platinum,2018,37100,E85 Flex Fuel,Black,Black,46000
Ford,Explorer Sport Trac XLT,2007,228000,Gasoline,Red,Beige,3850
Porsche,911 Carrera,2023,1500,Gasoline,Silver,Black,149000
Subaru,Ascent Touring 7-Passenger,2020,40971,Gasoline,Blue,Brown,32500
Lexus,RX 350 Base,2013,164500,Gasoline,White,Black,16500
BMW,M3 Base,2001,60000,Gasoline,Black,Gray,25000
Audi,TT 1.8L,2005,124747,Gasoline,Silver,Black,6900
GMC,Sierra 1500 SLT,2021,11250,Gasoline,White,Black,70250
Dodge,Charger Scat Pack,2020,40208,Gasoline,Red,Black,38000
Acura,ZDX Base,2012,106335,Gasoline,White,Gray,19000
Toyota,Highlander Limited,2022,24001,Gasoline,Wind Chill Pearl,Graphite,47498
Mercedes-Benz,AMG C AMG C 63,2016,62000,Gasoline,Black,Black,40000
Mercedes-Benz,S-Class S 63 AMG,2011,60000,Gasoline,White,Black,37000
Mercedes-Benz,Metris Base,2021,2284,Gasoline,Black,Tan,157500
Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,White,Black,94995
Hummer,H2 Base,2004,130000,Gasoline,Black,Black,16500
Ford,Mustang GT Premium,2019,10400,Gasoline,Red,Gray,40000
Audi,RS 7 4.0T,2021,14724,Hybrid,Glacier White,Black/Red,101998
Subaru,BRZ Limited,2013,46452,Gasoline,Gray,Black,22888
Audi,A7 3.0T Premium Plus,2017,39000,Gasoline,Black,Black,35000
MINI,Cooper Base,2010,74000,Gasoline,Yellow,Black,9650
GMC,Sierra 2500 Base,2019,58000,E85 Flex Fuel,Silver,Beige,36500
Lexus,LC 500 Base,2018,29800,Gasoline,Black,Black,68495
RAM,1500 Laramie,2022,16184,Gasoline,Granite Crystal Clearcoat Metallic,Black,46999
Lexus,RX 450h Base,2022,15833,Hybrid,White,Beige,52000
BMW,435 i,2014,80211,Gasoline,Gray,Red,17995
Ford,Fusion Hybrid SE Hybrid,2013,126225,Hybrid,Silver,Black,11500
BMW,440 i xDrive,2018,73500,Gasoline,Black,Blue,32000
INFINITI,QX80 SENSORY,2023,8600,Gasoline,Black,Brown,78990
Audi,R8 5.2 V10 performance,2020,12245,Gasoline,Daytona Gray Pearl Effect w/ Black Roof,Black / Express Red,187900
Jeep,Wrangler Unlimited Rubicon,2020,49990,Gasoline,Black,Black,53000
Porsche,Boxster GTS,2016,40350,Gasoline,Gray,Black,67995
Saturn,Vue Hybrid Base,2009,115000,Hybrid,Blue,Beige,4400
Ford,Bronco Sport Outer Banks,2021,31654,Gasoline,Rapid Red Metallic Tinted Clearcoat,Navy Pier,33410
Chevrolet,Silverado 1500 Limited High Country,2022,2550,Gasoline,Red,Black,60000
Jaguar,F-TYPE R,2018,16002,Gasoline,Black,Red,74900
Porsche,Taycan Turbo,2020,2076,,Gray,Red,115998
Jeep,Wrangler Unlimited,2005,146000,Gasoline,Red,Black,15900
BMW,340 i,2018,44261,Gasoline,Gray,Black,33598
Rivian,R1S Adventure Package,2023,250,,Green,Black,97500
Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,Gray,Beige,92000
Lamborghini,Urus Base,2021,13692,Gasoline,Black,Red,257000
Jeep,Wrangler SE,2003,92000,Gasoline,Gold,Black,12500
Acura,TLX PMC Edition,2020,6900,Gasoline,Red,Black,43500
RAM,1500 Laramie,2022,15741,Gasoline,Flame Red Clearcoat,Black,45999
BMW,330 i xDrive,2018,117000,Gasoline,Black,Beige,17000
BMW,M4 Base,2018,19600,Gasoline,Black,Black,62000
Alfa,Romeo Giulia Ti,2020,23339,Gasoline,Rosso,Black,34645
Mercedes-Benz,C-Class 4MATIC Sedan,2022,9612,Gasoline,–,–,43900
BMW,M6 Base,2016,25500,Gasoline,White,Black,55000
BMW,228 Gran Coupe i xDrive,2020,31100,Gasoline,Blue,White,26999
Porsche,Cayman GT4,2016,15168,Gasoline,White,Black,115000
Lexus,GX 470 Base,2004,154000,Gasoline,White,Beige,10000
Mercedes-Benz,C-Class C 63 AMG,2014,84500,Gasoline,White,Black,41500
Rivian,R1S Adventure Package,2023,211,,Blue,Black,99000
BMW,135 i,2011,132000,Gasoline,Black,Beige,11000
RAM,1500 SLT,2017,45000,Gasoline,Black,Gray,29999
INFINITI,QX60 Base,2018,48000,Gasoline,Black,Black,27000
BMW,M3 Competition,2022,14269,Gasoline,Gray,Orange,80000
BMW,340 i,2016,117660,Gasoline,White,Black,19500
Hyundai,Sonata SE,2013,43903,Gasoline,Red,Black,12500
BMW,M5 Base,2023,816,Gasoline,Alpine White,Black,109900
Ford,F-250 Platinum,2017,22000,E85 Flex Fuel,Beige,Black,53000
BMW,X1 xDrive 28i,2015,85766,Gasoline,Gray,Black,13000
RAM,1500 Sport,2017,41789,Gasoline,Green,Black,42500
Nissan,Frontier SL,2011,103400,Gasoline,Gray,Gray,17000
Cadillac,Escalade Sport Platinum,2021,28121,Gasoline,Black Raven,Jet Black,89000
Nissan,GT-R Premium,2021,22185,Gasoline,Bayside Blue,Gray,131999
Ford,Focus SE,2012,108045,Gasoline,Blue,Gray,6500
Mercedes-Benz,E-Class E 550,2014,43690,Gasoline,Black,Black,23500
Chevrolet,Colorado LT,2019,139116,Gasoline,Red,Jet Black,24899
Aston,Martin DB7 Vantage Volante,2003,14900,Gasoline,White,Beige,32850
Mazda,MX-5 Miata Base,1992,125800,–,Red,Black,11500
Kia,Niro EV EX,2022,20000,,Silver,Black,29998
Ford,Excursion Limited,2003,67550,Diesel,Gold,Beige,30000
Dodge,Ram 1500 ST,2011,134000,Gasoline,Black,Gray,10500
Chevrolet,Suburban 1500 LTZ,2015,217500,Gasoline,Black,Black,20000
Tesla,Model Y Long Range,2022,500,,White,Black,45900
BMW,ALPINA B7 ALPINA B7 xDrive,2020,15097,Gasoline,Frozen Dark Silver Metallic,Black,99998
Chevrolet,Cruze LTZ,2013,87000,Gasoline,Blue,Black,10000
Lamborghini,Huracan EVO Coupe,2021,5718,Gasoline,Arancio Borealis,Nero Ade,279991
Lexus,LS 460 L,2008,100000,Gasoline,Black,Black,11500
Porsche,Cayenne S,2014,36000,Gasoline,Black,Beige,37000
Audi,S5 3.0T Premium Plus,2014,67900,Gasoline,Silver,Black,25990
Toyota,Tacoma SR,2020,27363,Gasoline,Gray,Gray,35000
Dodge,Challenger R/T Scat Pack,2022,1240,Gasoline,Go Mango!,Black,53900
Subaru,WRX Limited,2015,91000,Gasoline,Red,Black,19000
Scion,tC Base,2013,177600,Gasoline,Silver,Black,7100
Audi,S5 4.2 Premium Plus,2011,156875,Gasoline,Black,Red,9900
Toyota,RAV4 Base,2010,123620,Gasoline,Black,Black,9900
Toyota,4Runner TRD Pro,2021,35048,Gasoline,Lunar Rock,Black / Graphite,52590
Chevrolet,Camaro LT1,2022,7652,Gasoline,Blue,Jet Black,39998
Ford,Escape Limited,2012,129000,Gasoline,White,Gray,7000
Porsche,Panamera Platinum Edition,2022,13500,Gasoline,Green,Black,86999
INFINITI,Q50 3.0T Premium,2016,49872,Gasoline,Gray,Black,21500
Chevrolet,Traverse LS,2022,32117,Gasoline,Northsky Blue Metallic,Jet Black,33299
Ford,Mustang Mach-E Select,2023,923,,Rapid Red Metallic Tinted Clearcoat,Black Onyx,46998
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,87892,Gasoline,Gray,Black,16000
Porsche,Macan,2021,16554,Gasoline,White,Beige,51698
Dodge,Challenger SXT,2013,61074,Gasoline,Black,Gray,16800
Ferrari,Roma Base,2022,2250,Gasoline,Gray,Blue,259500
Mercedes-Benz,GLC 300 GLC 300,2022,11875,Gasoline,Black,Black,41598
Porsche,911 Turbo,2022,13800,Gasoline,Gray,Red,234000
Lexus,NX 200t Base,2015,124250,Gasoline,Gray,Orange,17900
MINI,Countryman Cooper S ALL4,2014,70700,Gasoline,White,Black,15750
BMW,340 i,2017,98600,Gasoline,Silver,Black,26500
Lexus,RX 450h F Sport Handling,2022,1600,Hybrid,White,Black,59000
Alfa,Romeo Stelvio Ti Sport,2018,37045,Gasoline,White,Red,26600
Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,Black,Gray,7999
Chevrolet,Camaro 2SS,2018,75151,Gasoline,Gray,Black,45000
Chevrolet,Camaro 2LT,2017,24000,Gasoline,Yellow,Black,32000
Volkswagen,CC 2.0T Sport,2016,76495,Gasoline,White,Black,13000
Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,White,Gray,12995
Honda,Passport TrailSport,2023,11649,Gasoline,Black,Black,39999
Porsche,911 Carrera,2021,7400,Gasoline,Red,Black,116999
Cadillac,Escalade ESV Platinum,2017,134000,Gasoline,Gold,Brown,32999
Chevrolet,Tahoe LTZ,2015,123500,Gasoline,White,Brown,25650
Ford,Mustang GT Premium,2016,40570,Gasoline,Gray,Black,30490
Honda,Pilot EX-L,2011,175000,Gasoline,Black,Gray,9000
Jeep,Grand Cherokee L Laredo,2021,23588,Gasoline,Metallic,Global Black,38633
Volvo,XC70 3.2,2008,170000,Gasoline,White,Beige,7000
BMW,540 i xDrive,2020,27158,Gasoline,Imperial Blue Metallic,Canberra Beige/Black,39998
Toyota,Land Cruiser Base,1997,213000,Gasoline,White,Beige,26500
Audi,TT 3.2 Cabriolet quattro,2008,207000,Gasoline,Black,Black,10500
Honda,Accord EX-L,2009,167300,Gasoline,Silver,Black,6250
Jeep,Compass High Altitude,2017,45000,Gasoline,White,Beige,16500
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000,Gasoline,Red,Gray,10500
Ford,Transit-350 Base,2018,235000,Gasoline,White,Gray,18000
Mercedes-Benz,S-Class S 63 AMG,2015,20394,Gasoline,Black,Black,59598
Chevrolet,Camaro 2SS,2022,1400,Gasoline,Black,Black,54900
Audi,A7 3.0T Premium Plus,2018,45843,Gasoline,Silver,Black,37000
Honda,Pilot Black Edition,2022,22564,Gasoline,Platinum White Pearl,Black,44998
FIAT,500 Sport,2015,47800,Gasoline,Black,Black,11500
Audi,S8 4.0T Plus,2017,54300,Gasoline,Black,Black,53500
Mercedes-Benz,GLE 350 Base 4MATIC,2021,15042,Gasoline,Selenite Gray Metallic,Macchiato,54599
BMW,528 i xDrive,2016,120000,Gasoline,White,White,16000
INFINITI,QX80 Luxe,2020,69000,Gasoline,Gray,Black,31450
RAM,1500 Big Horn,2021,24000,Hybrid,Silver,Black,42000
BMW,M6 Base,2014,65550,Gasoline,Black,Black,39985
RAM,2500 Big Horn,2016,95115,Diesel,Bright White Clearcoat,Diesel Gray / Black,43640
Audi,RS 3 2.5T,2023,1900,Gasoline,Gray,Black,78900
Audi,TT 2.0T,2015,126760,Gasoline,Black,Black,14000
Toyota,Camry Solara SLE,2007,138000,Gasoline,White,Beige,6800
Chrysler,300C Base,2007,86000,Gasoline,Gray,Black,15000
Lincoln,Navigator Reserve,2018,54000,Gasoline,Brown,Orange,46500
Mazda,Mazda6 Carbon Edition,2021,21444,Gasoline,Polymetal Gray Metallic,Red,29995
Lexus,CT 200h Premium,2014,125519,Hybrid,Black,Black,16000
Lexus,LS 460 Crafted Line,2015,74500,Gasoline,White,Red,33900
BMW,X6 xDrive40i,2020,34000,Gasoline,White,Brown,59335
Kia,Telluride LX,2023,5500,Gasoline,Silver,Black,40000
Jaguar,XK8 Base,2001,150000,Gasoline,Green,White,9875
BMW,X5 xDrive35i,2013,76309,Gasoline,Silver,Black,12000
Audi,Q7 3.0T Premium Plus,2015,98527,Gasoline,Black,Black,9995
Honda,Odyssey LX,2011,185000,Gasoline,Purple,–,8900
BMW,M3 Base,2017,44000,Gasoline,Blue,Black,55000
Mazda,Mazda3 s Sport,2008,77700,Gasoline,Red,Black,6300
Lexus,ES 350 Base,2019,39000,Gasoline,Black,Red,34000
Porsche,718 Cayman GT4,2021,2100,Gasoline,Yellow,Black,136900
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,Black,Black,54995
Jeep,Gladiator Sport S,2022,23000,Gasoline,Green,Black,43000
BMW,M5 Base,2018,47700,Gasoline,Red,White,54999
Mercedes-Benz,C-Class C280 4MATIC,2007,49626,Gasoline,White,–,12000
Lexus,CT 200h Base,2016,39750,Hybrid,Black,Black,21995
Chevrolet,Tahoe LTZ,2015,102200,Gasoline,Silver,Black,25000
RAM,1500 Laramie,2022,14636,Gasoline,Diamond Black,Black,46599
BMW,X6 xDrive40i,2021,27654,Hybrid,Mineral White,Black,61998
Ford,Focus SE,2014,60109,E85 Flex Fuel,Gray,Black,9499
INFINITI,M37 x,2012,49000,Gasoline,Gray,Black,19900
Ford,Fusion SE,2016,110450,Gasoline,Silver,Brown,11000
BMW,M2 Competition,2020,500,Gasoline,Black,Black,70000
Jaguar,F-PACE 30t R-Sport,2019,34365,Gasoline,Yulong,Ebony,59598
Chrysler,Crossfire Limited,2005,24847,Gasoline,White,Dark Gray,13046
BMW,X5 M Base,2022,8307,Gasoline,Blue Metallic,Sakhir Orange,98900
Porsche,Macan Turbo,2021,14526,Gasoline,Black,–,79998
Chevrolet,Express 1500 Base,2010,204000,E85 Flex Fuel,White,Gray,4900
GMC,Terrain SLT,2010,32652,Gasoline,Red,Brown,6500
Honda,Civic Sport,2020,121212,Gasoline,White,Sport,18387
Mitsubishi,Eclipse Spyder GT,2008,62930,Gasoline,Gray,Black,10000
Chevrolet,Avalanche 1500 LTZ,2007,129000,Gasoline,White,Beige,17950
Cadillac,CTS-V Base,2017,48600,Gasoline,Black,Black,60999
Lincoln,Town Car Signature,2002,118600,Gasoline,Black,Gray,5230
GMC,Suburban 2500,1996,95000,Gasoline,White,Gray,25000
Tesla,Model X Base,2023,197,,Blue,Black,85000
BMW,X5 eDrive xDrive40e,2018,45090,Plug-In Hybrid,Gray,Black,30750
Toyota,4Runner Limited,2014,146700,Gasoline,Blue,Black,24999
Jaguar,F-TYPE S,2015,25786,Gasoline,Blue,Gray,38500
Lexus,IS-F Base,2010,41500,Gasoline,Blue,Black,44800
Jeep,Wrangler Unlimited Sport,2014,132600,Gasoline,White,–,17000
Honda,CR-V EX,2003,224000,Gasoline,Black,Gray,3900
INFINITI,QX56 Base,2012,110000,Gasoline,White,Beige,15600
Tesla,Model Y Performance,2021,11200,,White,Black,47500
BMW,Z4 2.5i Roadster,2005,138000,Gasoline,White,Beige,9950
Chevrolet,Suburban 1500 LT,2014,169500,E85 Flex Fuel,Purple,Brown,15000
Porsche,Panamera 4 Platinum Edition,2022,10627,Gasoline,Chalk,BLACK,99000
Ford,Expedition EL Limited,2017,81000,Gasoline,Black,Black,27000
RAM,1500 Limited,2019,29000,Gasoline,Gray,Black,49500
Volkswagen,Tiguan 2.0T SEL Premium R-Line,2019,74000,Gasoline,White,Silver,25500
Toyota,Tundra SR5 Double Cab,2005,170000,Gasoline,Silver,Beige,11200
Lamborghini,Gallardo LP560-4,2010,45014,Gasoline,Gray,Black,109499
Lexus,RX 350 RX 350 F SPORT Handling,2022,14330,Gasoline,Black,Red,54998
GMC,Acadia SLE,2020,58000,Gasoline,Black,Black,27700
Ford,Expedition EL Limited,2017,104000,Gasoline,Black,Black,19995
Toyota,4Runner SR5,2016,101900,Gasoline,Black,Black,29000
Chevrolet,Suburban LT,2017,207571,Gasoline,Black,Black,21000
Jeep,Wrangler Sport,2016,86250,Gasoline,White,Black,22000
Ford,Fusion Hybrid SE,2019,64532,Hybrid,Silver,Gray,19395
Porsche,911 Carrera,1995,49900,–,Silver,Gray,97993
Toyota,Tundra SR5,2022,29322,Gasoline,Gray,Black,44999
Nissan,350Z Enthusiast,2003,74000,Gasoline,Purple,–,11000
Ford,Maverick Lariat,2022,13700,Hybrid,Blue,Brown,39500
Chevrolet,Silverado 2500 WT,2021,63866,Gasoline,Silver Ice Metallic,Jet Black,41885
BMW,535 i xDrive,2011,169000,Gasoline,Black,White,10999
Chevrolet,Camaro 1LT,2017,74000,Gasoline,Yellow,Black,19800
Maserati,Quattroporte S,2012,50000,Gasoline,White,Black,26497
Acura,TLX Type S w/Performance Tire,2023,4700,Gasoline,Red,Black,52000
BMW,530 i,2017,37000,Gasoline,Gray,Black,31000
Chevrolet,Tahoe LT,2011,92530,E85 Flex Fuel,Red,Black,18500
Toyota,Celica GT,2001,122000,Gasoline,Blue,Gray,7800
GMC,Yukon SLT,2010,194500,E85 Flex Fuel,White,Beige,9500
Buick,Rainier CXL,2005,147589,Gasoline,White,Beige,2800
Mercedes-Benz,CLA-Class CLA 250,2016,42750,Gasoline,Black,Black,22999
Acura,TLX A-Spec,2021,16878,Gasoline,Red,Ebony,38781
Volkswagen,Beetle 2.0T S,2018,36824,Gasoline,Red,Red,23999
Maserati,GranTurismo Sport,2015,45000,Gasoline,Black,Black,41900
Honda,Clarity Plug-In Hybrid Base,2018,71000,Plug-In Hybrid,Red,Beige,17500
Jaguar,F-TYPE R,2016,11684,Gasoline,Black,Black,54900
Tesla,Model S Performance,2012,61000,,Green,Black,29000
BMW,X5 xDrive35i,2018,25348,Gasoline,Imperial Blue Metallic,Black,33889
Mazda,RX-8 Grand Touring,2008,81219,Gasoline,Red,Black,8500
Subaru,WRX STI Base,2017,37800,Gasoline,Blue,Black,32500
Jeep,Patriot Latitude,2015,109000,Gasoline,Gray,Gray,7599
Porsche,911 Carrera S,2013,18494,Gasoline,Black,Black,86900
Porsche,911 Turbo,2021,11938,Gasoline,Black,–,209000
Land,Rover Defender X-Dynamic SE,2023,3678,Hybrid,Fuji White,Black,81998
Audi,S4 3.0T Premium Plus,2014,106000,Gasoline,Gray,Black,23000
Audi,S4 3.0T Premium Plus,2014,102370,Gasoline,Gray,Black,21373
Chevrolet,Camaro 2SS,2017,62000,Gasoline,Blue,Black,34500
Ford,Focus SE,2017,91000,E85 Flex Fuel,Gray,Black,12500
Jaguar,XF 25t Premium,2018,18800,Gasoline,White,White,26000
Porsche,911 Carrera S,2015,36000,Gasoline,Black,Black,84999
Tesla,Model X 75D,2017,94100,,Black,Orange,49900
Hyundai,Genesis 5,2012,15698,Gasoline,Black,Black,19000
MINI,Hardtop Cooper S,2022,23777,Gasoline,Gray,Black,30000
Ford,Mustang GT,2003,83000,Gasoline,Gray,Black,10500
Volkswagen,Jetta 1.4T R-Line,2019,96000,Gasoline,Orange,White,14980
BMW,X6 M Base,2018,54293,Gasoline,Black,Beige,49000
Volkswagen,Golf GTI 2.0T Autobahn 4-Door,2015,85385,Gasoline,Gray,Black,15550
Kia,Sportage Nightfall,2022,26468,Gasoline,Pacific Blue,Black,27875
Cadillac,XT5 Luxury,2019,54323,Gasoline,Red,Beige,27998
Mercedes-Benz,GLB 250 Base 4MATIC,2023,1219,Gasoline,Midnight Black,Classic Red,46479
Hummer,H2 Base,2003,179400,Gasoline,White,Brown,15000
Mercedes-Benz,AMG G 63 Base,2019,19593,Gasoline,Black,Black,159998
Land,Rover Range Rover Sport SVR,2018,56006,Gasoline,Silver,White,59000
Jeep,Wrangler Unlimited Sport,2014,122200,Gasoline,Orange,Black,21500
Tesla,Model 3 Performance,2018,92813,,Red,Black,30499
Mercedes-Benz,GLA 250 Base 4MATIC,2019,60854,Gasoline,White,Black,25498
BMW,M4 Base,2018,10950,Gasoline,White,White,60995
Cadillac,CTS Performance,2010,105760,Gasoline,Black,Black,12900
Chevrolet,Tahoe LT,2012,162731,E85 Flex Fuel,Brown,Gray,14500
Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,Gray,Gray,8500
Ford,Mustang V6,2013,57912,Gasoline,Black,Black,18750
INFINITI,QX60 Pure,2020,39000,Gasoline,Gray,Gray,29900
Land,Rover Range Rover P530 SE LWB 7 Seat,2023,2100,Gasoline,Gray,Beige,172000
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,Black,Beige,19000
Chevrolet,S-10 LS Crew Cab,2001,139000,Gasoline,Red,Gray,7000
Mercedes-Benz,E-Class E 350,2012,31130,Gasoline,Black,Black,23500
Mercedes-Benz,E-Class E 350,2014,88000,Gasoline,Silver,Black,15500
Maserati,MC20 MC20,2022,1220,Gasoline,–,–,238900
BMW,M3 CS,2018,38000,Gasoline,White,Black,60500
BMW,X5 xDrive35i,2016,74850,Gasoline,White,Brown,21900
Land,Rover LR4 HSE,2013,125900,Gasoline,Black,Beige,21000
Lexus,LX 570 Base,2016,118700,Gasoline,Black,Beige,46900
Lexus,ES 350 Base,2019,49810,Gasoline,Gray,Black,33900
Volvo,XC90 T6 Momentum,2018,90641,Gasoline,White,Amber,25999
Mercedes-Benz,AMG GLE 53 AMG GLE 53,2021,5595,Hybrid,designo Diamond White Metallic,Black,83598
Mercedes-Benz,E-Class E 350,2012,59600,Gasoline,White,Beige,19900
INFINITI,Q70h Base,2016,52750,Hybrid,White,Black,28998
Land,Rover Range Rover P525 Westminster,2021,17945,Gasoline,Santorini Black Metallic,Ebony,89900
